repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
aws/s2n-tls,s2n_stuffer_raw_write,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_raw_write,42,1,1,1,0,8672,123718,377343,0,15.95,91.41630901287554,91.41630901287554,0
aws/s2n-tls,s2n_stuffer_free,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_free,44,1,1,1,0,1997,23049,56582,0,8.458,100.0,100.0,0
aws/s2n-tls,s2n_constant_time_copy_or_dont,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_constant_time_copy_or_dont,53,1,7,0,0,309,28588,85450,0,7.378,100.0,100.0,0
aws/s2n-tls,s2n_hmac_new,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_new,24,1,0,0,0,6397,,,0,9.623,100.0,100.0,0
aws/s2n-tls,s2n_dh_params_to_p_g_Ys,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_dh_params_to_p_g_Ys,32,1,2,1,0,23709,407186,1246832,0,19.271,90.71729957805907,90.71729957805907,0
aws/s2n-tls,s2n_array_get,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_get,35,1,2,0,0,1207,41450,184170,0,13.986,100.0,100.0,0
aws/s2n-tls,s2n_socket_write_uncork,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_write_uncork,16,1,0,0,0,3483,,,0,8.454,100.0,100.0,0
aws/s2n-tls,s2n_socket_write_restore,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_write_restore,16,1,0,0,0,3487,,,0,9.504,100.0,100.0,0
aws/s2n-tls,s2n_array_pushback,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_pushback,40,1,2,1,0,7240,200549,800772,0,13.812,93.83259911894272,93.83259911894272,0
aws/s2n-tls,s2n_sub_overflow,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_sub_overflow,27,1,0,0,0,97,1713,4550,0,6.157,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_read_hex,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_read_hex,40,1,3,1,0,6046,131570,384946,0,13.845,95.0,95.0,0
aws/s2n-tls,s2n_hmac_digest_size,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_digest_size,36,1,0,0,0,293,1774,4146,0,7.304,91.83673469387756,91.83673469387756,0
